TOA5,CR350_Browntop,CR350,9765,CR350.Std.01.07,CPU:BrownTop.CRB,15701,Table1,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SlrFD_W_Avg,Rain_Tot,Strikes_Tot,Dist_km_Max,Dist_km_TMx,CV_WS_Avg,CV_WS_S_WVT,CV_WD_D1_WVT,CV_WD_SD1_WVT,MaxWS_ms_Max,MaxWS_ms_TMx,AirT_C_Avg,VP_mbar_Avg,BP_mbar_Avg,RH,RHT_C_Avg,TiltNS_deg_Avg,TiltWE_deg_Avg,SlrTF_MJ_Tot,CVMeta,Invalid_Wind_Avg,WS_Avg,WS_S_WVT,WD_D1_WVT,WD_SD1_WVT,DT_Avg,TCDT_Avg,SnowDepth_Avg,gtmp_15_Avg
TS,RN,Volts,Deg C,W/m^2,mm,count,kilometers,kilometers,meters/second,meters/second,Deg,Deg,meters/second,meters/second,Deg C,mbar,mbar,%,Deg C,degrees,degrees,MJ/m^2,,,meters/second,meters/second,Deg,Deg,,,,Deg C
,,Avg,Avg,Avg,Tot,Tot,Max,TMx,Avg,WVc,WVc,WVc,Max,TMx,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Tot,Smp,Avg,Avg,WVc,WVc,WVc,Avg,Avg,Avg,Avg
8/14/2025 0:45,622,12.68,4.541,0,0,0,0,8/14/2025 0:31,3.425,3.425,349.5,4.379,4.67,8/14/2025 0:45,5.62,7.226667,794.5133,79,4.527,1.727,1.687,0,013CAMPBELLCV50G2611VUE50B0001160,0,2.911,2.911,14.98,0.028,227.6,229.9,-14.89,10.25
8/14/2025 1:00,623,12.68,4.518,0,0,0,0,8/14/2025 0:46,3.587,3.587,353.4,3.379,4.62,8/14/2025 0:50,5.553,7.22,794.4333,80,4.693,1.727,1.7,0,013CAMPBELLCV50G2611VUE50B0001160,0,3.104,3.104,14.98,0.028,227.6,229.9,-14.91,10.17
8/14/2025 1:15,624,12.67,4.536,0,0,0,0,8/14/2025 1:01,3.679,3.679,337.9,2.345,5.36,8/14/2025 1:04,5.547,7.146667,794.46,79,4.707,1.72,1.687,0,013CAMPBELLCV50G2611VUE50B0001160,0,3.263,3.263,14.98,0,227.6,229.9,-14.89,10.1
8/14/2025 1:30,625,12.66,4.548,0,0,0,0,8/14/2025 1:16,3.032,3.032,338,3.768,4.07,8/14/2025 1:27,5.42,7.08,794.42,79,4.52,1.74,1.693,0,013CAMPBELLCV50G2611VUE50B0001160,0,2.654,2.654,14.98,0.014,227.7,229.9,-14.94,10.03
8/14/2025 1:45,626,12.65,4.465,0,0,0,0,8/14/2025 1:31,2.951,2.951,343.6,6.729,4.97,8/14/2025 1:42,5.367,6.993333,794.3333,78,4.36,1.727,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,2.44,2.44,15,0.048,227.7,229.9,-14.93,9.96
8/14/2025 2:00,627,12.64,4.383,0,0,0,0,8/14/2025 1:46,3.047,3.047,333.8,4.547,4.44,8/14/2025 1:50,5.233,7,794.3134,79,4.36,1.74,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,2.75,2.75,14.97,0,227.6,229.8,-14.79,9.89
8/14/2025 2:15,628,12.63,4.316,0,0,0,0,8/14/2025 2:01,2.857,2.857,334.3,8.63,4.06,8/14/2025 2:11,5.153,7,794.3,80,4.2,1.713,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,2.604,2.604,15,0.028,227.6,229.8,-14.76,9.83
8/14/2025 2:30,629,12.62,4.237,0,0,0,0,8/14/2025 2:16,3.399,3.399,322.8,6.002,5.66,8/14/2025 2:23,5.24,6.946667,794.2599,78,4.187,1.733,1.7,0,013CAMPBELLCV50G2611VUE50B0001160,0,3.649,3.649,15.1,0,227.7,229.9,-14.92,9.76
8/14/2025 2:45,630,12.61,4.285,0,0,0,0,8/14/2025 2:31,3.873,3.873,307,5.609,4.83,8/14/2025 2:41,5.127,6.866667,794.2066,79,4.28,1.707,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.499,4.499,14.71,0.422,227.7,229.8,-14.82,9.69
8/14/2025 3:00,631,12.6,4.366,0,0,0,0,8/14/2025 2:46,3.671,3.671,306.5,1.381,4.51,8/14/2025 2:49,5.013,6.753334,794.2,76,4.193,1.74,1.667,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.351,4.351,13.75,0.326,227.8,229.9,-14.93,9.63
8/14/2025 3:15,632,12.59,4.354,0,0,0,0,8/14/2025 3:01,3.795,3.795,309.9,2.563,4.97,8/14/2025 3:14,4.913,6.6,794.1933,78,4.113,1.747,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.441,4.441,12.81,0.04,227.9,229.9,-14.92,9.57
8/14/2025 3:30,633,12.58,4.313,0,0,0,0,8/14/2025 3:16,3.681,3.681,308.3,3.606,5.05,8/14/2025 3:17,4.573,6.693334,794.1334,79,3.913,1.733,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.334,4.334,10.97,0.82,227.9,229.8,-14.82,9.5
8/14/2025 3:45,634,12.57,4.205,0,0,0,0,8/14/2025 3:31,3.532,3.532,312.9,3.249,4.23,8/14/2025 3:35,4.513,6.62,794.0934,79,3.753,1.713,1.647,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.108,4.108,10.29,0.014,228,229.8,-14.84,9.44
8/14/2025 4:00,635,12.56,4.057,0,0,0,0,8/14/2025 3:46,3.719,3.719,306.9,0.788,4.38,8/14/2025 3:55,4.36,6.633334,794.1,81,3.633,1.727,1.667,0,013CAMPBELLCV50G2611VUE50B0001160,0,4.448,4.448,10.26,0.028,228,229.9,-14.86,9.38
8/14/2025 4:15,636,12.56,3.939,0,0,0,0,8/14/2025 4:01,3.657,3.657,328.9,10.17,4.8,8/14/2025 4:13,4.433,6.68,794.02,78,3.6,1.74,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,3.66,3.66,10.26,0.02,227.9,229.8,-14.78,9.32
8/14/2025 4:30,637,12.55,3.787,0,0,0,0,8/14/2025 4:16,3.156,3.156,332.2,2.568,3.92,8/14/2025 4:16,4.633,6.533333,793.9333,76,3.627,1.713,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,2.978,2.978,10.26,0.034,228,229.9,-14.9,9.26
8/14/2025 4:45,638,12.54,3.657,0,0,0,0,8/14/2025 4:31,3.105,3.105,335,1.696,3.77,8/14/2025 4:34,4.78,6.42,793.9,75,3.693,1.773,1.693,0,013CAMPBELLCV50G2611VUE50B0001160,0,2.854,2.854,10.26,0.02,227.8,229.8,-14.83,9.21
8/14/2025 5:00,639,12.53,3.58,0,0,0,0,8/14/2025 4:46,2.556,2.556,320.4,7.126,3.18,8/14/2025 4:46,4.66,6.4,793.9,76,3.667,1.76,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,2.893,2.893,10.26,0,227.9,229.8,-14.83,9.14
8/14/2025 5:15,640,12.52,3.527,0,0,0,0,8/14/2025 5:01,2.532,2.532,316.2,4.527,3.13,8/14/2025 5:13,4.52,6.4,793.9,76,3.5,1.747,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,2.96,2.96,10.25,0.024,228,229.8,-14.83,9.08
8/14/2025 5:30,641,12.51,3.484,0,0,0,0,8/14/2025 5:16,2.747,2.747,322.8,2.417,3.26,8/14/2025 5:22,4.667,6.393333,793.9067,74,3.567,1.773,1.693,0,013CAMPBELLCV50G2611VUE50B0001160,0,3.088,3.088,10.25,0.02,227.9,229.8,-14.82,9.02
8/14/2025 5:45,642,12.5,3.489,0,0,0,0,8/14/2025 5:31,2.627,2.627,325.4,2.34,3.18,8/14/2025 5:45,4.687,6.3,793.8934,73,3.6,1.753,1.693,0,013CAMPBELLCV50G2611VUE50B0001160,0,2.92,2.92,10.25,0.02,227.9,229.8,-14.82,8.96
8/14/2025 6:00,643,12.5,3.528,11.24,0,0,0,8/14/2025 5:46,2.805,2.805,313.6,6.585,3.27,8/14/2025 5:50,4.747,6.24,793.8934,73,3.647,1.727,1.68,0.010116,013CAMPBELLCV50G2611VUE50B0001160,0,3.332,3.332,10.25,0.024,228,230,-14.96,8.9
8/14/2025 6:15,644,12.5,3.725,37.19,0,0,0,8/14/2025 6:01,2.735,2.735,314.2,5.855,3.32,8/14/2025 6:06,4.973,6.3,793.9933,72,3.9,1.727,1.68,0.033474,013CAMPBELLCV50G2611VUE50B0001160,0,3.194,3.194,10.25,0.02,228.1,230.2,-15.16,8.84
8/14/2025 6:30,645,12.51,4.089,63.43,0,0,0,8/14/2025 6:16,2.35,2.35,326.6,1.901,3.1,8/14/2025 6:23,5.227,6.226666,793.98,69,4.273,1.727,1.687,0.05709,013CAMPBELLCV50G2611VUE50B0001160,0,2.448,2.448,10.25,0.028,227.8,230,-14.96,8.79
8/14/2025 6:45,646,12.52,4.519,69.37,0,0,0,8/14/2025 6:31,2.312,2.312,333.3,4.528,3.12,8/14/2025 6:36,5.053,6.153333,794,70,4.547,1.707,1.707,0.062436,013CAMPBELLCV50G2611VUE50B0001160,0,2.024,2.024,10.25,0,227.9,230,-15.04,8.74
8/14/2025 7:00,647,12.54,4.776,95.7,0,0,0,8/14/2025 6:46,2.601,2.601,331.3,3.224,3.29,8/14/2025 6:49,5.273,6.133333,793.94,70,4.7,1.707,1.7,0.086118,013CAMPBELLCV50G2611VUE50B0001160,0,2.277,2.277,10.26,0.02,227.8,230,-14.99,8.7
8/14/2025 7:15,648,12.57,5.047,101.4,0,0,0,8/14/2025 7:01,2.16,2.16,331.4,2.895,3.05,8/14/2025 7:01,5.22,6.16,794.0667,69,5.053,1.707,1.687,0.09129599,013CAMPBELLCV50G2611VUE50B0001160,0,1.788,1.788,10.26,0.02,227.9,230,-15.02,8.67
8/14/2025 7:30,649,12.6,5.254,145,0,0,0,8/14/2025 7:16,1.811,1.811,335.8,8.61,2.54,8/14/2025 7:21,5.153,6.206666,794.18,70,5.22,1.7,1.7,0.130476,013CAMPBELLCV50G2611VUE50B0001160,0,1.402,1.402,10.43,0.269,227.8,229.9,-14.95,8.64
8/14/2025 7:45,650,12.64,5.562,201.1,0,0,0,8/14/2025 7:31,0.965,0.965,338,11.12,1.69,8/14/2025 7:37,5.593,6.433333,794.2733,70,6.12,1.68,1.7,0.180996,013CAMPBELLCV50G2611VUE50B0001160,0,0.381,0.381,12.62,2.029,227.7,230,-15.04,8.63
8/14/2025 8:00,651,12.7,6.104,150.1,0,0,0,8/14/2025 7:46,0.901,0.901,325,17.57,2.3,8/14/2025 7:49,5.787,6.393333,794.3667,67,6.587,1.693,1.7,0.135072,013CAMPBELLCV50G2611VUE50B0001160,0,0.372,0.372,12.16,1.042,227.8,230.2,-15.23,8.63
8/14/2025 8:15,652,12.87,6.515,297.8,0,0,0,8/14/2025 8:01,1.477,1.477,309,12.87,2.48,8/14/2025 8:09,5.967,6.48,794.44,69,7.253,1.68,1.7,0.268008,013CAMPBELLCV50G2611VUE50B0001160,0,1.025,1.025,9.58,1.08,227.6,230.1,-15.08,8.66
8/14/2025 8:30,653,13.09,7.368,271.4,0,0,0,8/14/2025 8:16,1.163,1.163,298.4,17.01,1.95,8/14/2025 8:18,6.127,6.366667,794.5,67,8.09,1.66,1.7,0.244224,013CAMPBELLCV50G2611VUE50B0001160,0,0.85,0.85,6.964,1.169,227.6,230.1,-15.13,8.7
8/14/2025 8:45,654,13.6,8.22,377.1,0,0,0,8/14/2025 8:31,0.957,0.957,265.5,46.22,2.49,8/14/2025 8:44,6.56,6.366667,794.5867,69,8.89,1.66,1.72,0.339372,013CAMPBELLCV50G2611VUE50B0001160,0,0.599,0.599,9.6,6.141,227.3,230,-15.02,8.77
8/14/2025 9:00,655,13.84,9.34,404.2,0,0,0,8/14/2025 8:46,1.061,1.061,274.2,60.38,2.49,8/14/2025 8:51,7.047,6.6,794.6667,64,9.83,1.64,1.707,0.363798,013CAMPBELLCV50G2611VUE50B0001160,0,0.93,0.93,12.9,3.671,227.1,230,-15,8.86
8/14/2025 9:15,656,13.94,10.65,432.8,0,0,0,8/14/2025 9:01,0.946,0.946,320.2,42.67,2.05,8/14/2025 9:12,7.433,6.86,794.6533,66,10.91,1.62,1.7,0.389556,013CAMPBELLCV50G2611VUE50B0001160,0,0.7,0.7,12.37,4.449,226.9,230,-14.95,8.98
8/14/2025 9:30,657,13.92,11.91,452.8,0,0,0,8/14/2025 9:16,1.17,1.17,314,28.6,2.72,8/14/2025 9:29,7.613,6.98,794.6733,68,11.63,1.607,1.7,0.407496,013CAMPBELLCV50G2611VUE50B0001160,0,0.871,0.871,11.15,3.065,226.7,229.8,-14.84,9.11
8/14/2025 9:45,658,13.89,12.89,419.4,0,0,0,8/14/2025 9:31,1.374,1.374,332.6,81.4,3.62,8/14/2025 9:38,7.92,7.046667,794.76,64,11.99,1.613,1.7,0.377442,013CAMPBELLCV50G2611VUE50B0001160,0,1.162,1.162,11.22,3.364,226.5,229.7,-14.74,9.27
8/14/2025 10:00,659,13.89,13.4,404.3,0,0,0,8/14/2025 9:46,1.45,1.45,96.7,41.32,5.14,8/14/2025 9:56,8.15,7.1,794.8067,66,11.48,1.6,1.7,0.36387,013CAMPBELLCV50G2611VUE50B0001160,0,1.409,1.409,13.85,3.49,226,229.4,-14.39,9.45
8/14/2025 10:15,660,13.87,13.65,406.2,0,0,0,8/14/2025 10:01,1.028,1.028,240.5,45.29,2.57,8/14/2025 10:12,7.793,7.473333,794.9,71,11.48,1.593,1.693,0.365586,013CAMPBELLCV50G2611VUE50B0001160,0,0.826,0.826,7.538,1.517,226.4,229.6,-14.63,9.61
8/14/2025 10:30,661,13.86,13.87,616.6,0,0,0,8/14/2025 10:16,1.214,1.214,237.8,62.33,3.65,8/14/2025 10:26,8.42,7.693333,794.9,73,11.98,1.587,1.707,0.554964,013CAMPBELLCV50G2611VUE50B0001160,0,0.933,0.933,7.217,2.365,226.3,229.7,-14.75,9.77
8/14/2025 10:45,662,13.86,14.85,683,0,0,0,8/14/2025 10:31,1.781,1.781,327.1,24.64,5.32,8/14/2025 10:39,8.96,8.513333,794.92,73,13.73,1.6,1.707,0.614706,013CAMPBELLCV50G2611VUE50B0001160,0,1.204,1.204,13.49,2.807,226.2,229.9,-14.92,9.94
8/14/2025 11:00,663,13.82,15.93,700.1,0,0,0,8/14/2025 10:46,1.521,1.521,229.2,89.7,4.37,8/14/2025 10:46,9.62,8.506667,794.9467,72,14.41,1.573,1.707,0.630048,013CAMPBELLCV50G2611VUE50B0001160,0,0.884,0.884,10.79,3.216,226.1,230.1,-15.06,10.13
8/14/2025 11:15,664,13.8,16.81,698.4,0,0,0,8/14/2025 11:01,1.572,1.572,256.1,28.43,3.96,8/14/2025 11:02,9.62,7.76,794.96,60,14.71,1.587,1.7,0.628548,013CAMPBELLCV50G2611VUE50B0001160,0,0.967,0.967,7.434,2.389,226.1,230.1,-15.06,10.36
8/14/2025 11:30,665,13.8,17.31,774.5,0,0,0,8/14/2025 11:16,1.416,1.416,163.9,59.42,3.93,8/14/2025 11:19,10.73,7.946667,794.9,62,15.47,1.593,1.727,0.697062,013CAMPBELLCV50G2611VUE50B0001160,0,0.984,0.984,9.63,2.182,225.6,230,-15.02,10.61
8/14/2025 11:45,666,13.77,17.77,785.2,0,0,0,8/14/2025 11:31,2.241,2.241,219.3,40.51,5.66,8/14/2025 11:33,10.26,7.866667,794.9066,62,15.57,1.607,1.707,0.706704,013CAMPBELLCV50G2611VUE50B0001160,0,1.651,1.651,9.89,3.684,225.7,229.9,-14.93,10.87
8/14/2025 12:00,667,13.77,17.86,820,0,0,0,8/14/2025 11:46,3.015,3.015,223.3,24.13,7.23,8/14/2025 11:48,9.92,7.153333,794.8533,59,14.9,1.6,1.707,0.738174,013CAMPBELLCV50G2611VUE50B0001160,0,2.37,2.37,7.523,0.985,225.4,229.5,-14.47,11.14
8/14/2025 12:15,668,13.77,17.65,705.8,0,0,0,8/14/2025 12:01,3.021,3.021,237.4,20.26,6.53,8/14/2025 12:06,9.31,6.806667,794.8134,58,13.72,1.58,1.693,0.635178,013CAMPBELLCV50G2611VUE50B0001160,0,2.609,2.609,8.19,0.921,226.2,230,-15.01,11.4
8/14/2025 12:30,669,13.77,17.17,802,0,0,0,8/14/2025 12:16,3.511,3.511,240.8,13.98,6.85,8/14/2025 12:30,9.51,6.906667,794.86,61,13.61,1.567,1.7,0.722058,013CAMPBELLCV50G2611VUE50B0001160,0,3.038,3.038,7.972,0.829,225.6,229.5,-14.46,11.65
8/14/2025 12:45,670,13.77,16.88,609.7,0,0,0,8/14/2025 12:31,3.493,3.493,235.4,10.86,6.68,8/14/2025 12:38,9.16,7.213334,794.84,63,12.8,1.6,1.7,0.548718,013CAMPBELLCV50G2611VUE50B0001160,0,3.198,3.198,7.771,0.899,225.7,229.5,-14.49,11.88
8/14/2025 13:00,671,13.77,16.43,762.2,0,0,0,8/14/2025 12:46,3.344,3.344,235.3,17.44,6.85,8/14/2025 12:54,9.37,7.826667,794.82,66,12.69,1.613,1.707,0.685944,013CAMPBELLCV50G2611VUE50B0001160,0,3.026,3.026,6.954,1.224,225.4,229.2,-14.23,12.08
8/14/2025 13:15,672,13.8,16.52,755.7,0,0,0,8/14/2025 13:01,3.278,3.278,227.9,7.964,7.45,8/14/2025 13:06,9.75,7.986667,794.8,66,12.85,1.593,1.707,0.680142,013CAMPBELLCV50G2611VUE50B0001160,0,2.955,2.955,9.73,2.632,225.5,229.5,-14.53,12.26
8/14/2025 13:30,673,13.8,16.87,766.1,0,0,0,8/14/2025 13:16,3.413,3.413,231.7,12.48,6.69,8/14/2025 13:17,10.07,8.173333,794.7401,66,13.49,1.587,1.7,0.689496,013CAMPBELLCV50G2611VUE50B0001160,0,2.875,2.875,12.47,2.594,225.6,229.7,-14.68,12.43
8/14/2025 13:45,674,13.8,17.12,540.9,0,0,0,8/14/2025 13:31,3.495,3.495,210.8,17.25,7.63,8/14/2025 13:33,9.73,8.14,794.7534,67,12.82,1.587,1.693,0.486804,013CAMPBELLCV50G2611VUE50B0001160,0,2.873,2.873,12.77,1.038,225.6,229.5,-14.54,12.59
8/14/2025 14:00,675,13.8,16.92,629.1,0,0,0,8/14/2025 13:46,3.517,3.517,212.2,16.8,6.66,8/14/2025 13:58,9.78,8.186666,794.7467,68,12.37,1.62,1.707,0.566154,013CAMPBELLCV50G2611VUE50B0001160,0,2.941,2.941,12.54,2.296,225.4,229.4,-14.39,12.75
8/14/2025 14:15,676,13.78,16.94,588.3,0,0,0,8/14/2025 14:01,3.303,3.303,193.6,28.73,7.92,8/14/2025 14:14,10.17,8.493334,794.6866,69,13.13,1.607,1.693,0.529434,013CAMPBELLCV50G2611VUE50B0001160,0,2.692,2.692,10.5,1.214,225.6,229.8,-14.75,12.88
8/14/2025 14:30,677,13.74,16.62,361.9,0,0,0,8/14/2025 14:16,3.596,3.596,231.8,12.05,7.56,8/14/2025 14:21,9.34,8.026667,794.6266,68,11.72,1.573,1.707,0.32571,013CAMPBELLCV50G2611VUE50B0001160,0,3.198,3.198,11.01,1.616,225.5,229.3,-14.31,12.99
8/14/2025 14:45,678,13.83,15.91,522.6,0,0,0,8/14/2025 14:31,2.841,2.841,224,20.21,5.8,8/14/2025 14:35,9.87,8.32,794.5466,66,12.03,1.633,1.713,0.470382,013CAMPBELLCV50G2611VUE50B0001160,0,2.31,2.31,14.16,4.527,225.7,229.7,-14.71,13.08
8/14/2025 15:00,679,13.78,15.86,367.1,0,0,0,8/14/2025 14:46,3.895,3.895,214.3,17.27,8.19,8/14/2025 14:58,9.73,8.173333,794.5267,68,11.75,1.587,1.693,0.330414,013CAMPBELLCV50G2611VUE50B0001160,0,3.291,3.291,20.81,9.57,225.4,229.4,-14.38,13.15
8/14/2025 15:15,680,13.71,15.19,322.8,0,0,0,8/14/2025 15:01,3.733,3.733,225.1,6.719,6.75,8/14/2025 15:15,9.73,7.96,794.4667,68,11.17,1.627,1.693,0.290538,013CAMPBELLCV50G2611VUE50B0001160,0,3.266,3.266,15.57,0.729,225.3,229.3,-14.29,13.21
8/14/2025 15:30,681,13.75,14.75,372.8,0,0,0,8/14/2025 15:16,5.222,5.222,200.8,9.13,9.1,8/14/2025 15:21,9.63,7.533333,794.4067,63,11.08,1.62,1.7,0.335496,013CAMPBELLCV50G2611VUE50B0001160,0,4.355,4.355,15.27,1.329,225.4,229.4,-14.38,13.24
8/14/2025 15:45,682,13.69,14.53,333.9,0,0,0,8/14/2025 15:31,5.293,5.293,190.1,15.79,8.62,8/14/2025 15:34,9.52,7.413333,794.3667,59,10.85,1.633,1.693,0.300498,013CAMPBELLCV50G2611VUE50B0001160,0,4.537,4.537,13.93,1.521,225.5,229.4,-14.41,13.26
8/14/2025 16:00,683,13.63,14.26,228,0,0,0,8/14/2025 15:46,5.453,5.453,169.5,18.92,8.62,8/14/2025 15:56,9.67,6.666667,794.2066,56,10.69,1.68,1.7,0.20517,013CAMPBELLCV50G2611VUE50B0001160,0,4.723,4.723,17.14,6.225,225.6,229.5,-14.53,13.25
8/14/2025 16:15,684,13.65,13.94,312.3,0,0,0,8/14/2025 16:01,6.705,6.705,182.8,12.27,11.18,8/14/2025 16:14,9.71,7.013333,794.1,61,10.63,1.633,1.707,0.281076,013CAMPBELLCV50G2611VUE50B0001160,0,5.503,5.503,20.96,6.004,225.4,229.4,-14.37,13.23
8/14/2025 16:30,685,13.65,13.88,302.4,0,0,0,8/14/2025 16:16,7.042,7.042,187.4,8.52,9.79,8/14/2025 16:30,9.81,7.46,794.0067,63,10.78,1.64,1.727,0.272172,013CAMPBELLCV50G2611VUE50B0001160,0,5.69,5.69,18.2,2.918,225.4,229.4,-14.4,13.19
8/14/2025 16:45,686,13.61,13.76,268.3,0,0,0,8/14/2025 16:31,6.933,6.933,181,7.531,9.76,8/14/2025 16:32,9.76,7.706666,793.96,66,10.61,1.62,1.68,0.241494,013CAMPBELLCV50G2611VUE50B0001160,0,5.703,5.703,21.94,4.393,225.4,229.4,-14.4,13.15
8/14/2025 17:00,687,13.58,13.56,258.5,0,0,0,8/14/2025 16:46,6.5,6.5,197.1,7.376,9.49,8/14/2025 16:46,9.82,7.993333,793.98,66,10.6,1.647,1.7,0.232692,013CAMPBELLCV50G2611VUE50B0001160,0,5.177,5.177,25.99,3.832,225.4,229.4,-14.39,13.11
8/14/2025 17:15,688,13.54,13.4,221.8,0,0,0,8/14/2025 17:01,6.831,6.831,189.3,10.17,9.94,8/14/2025 17:12,9.75,8.093333,793.8533,67,10.54,1.66,1.68,0.19965,013CAMPBELLCV50G2611VUE50B0001160,0,5.597,5.597,27.3,3.762,225.5,229.5,-14.47,13.07
8/14/2025 17:30,689,13.48,13.18,167.4,0,0,0,8/14/2025 17:16,6.555,6.555,192.6,6.226,9.31,8/14/2025 17:16,9.73,8.186666,793.7267,69,10.39,1.647,1.693,0.150642,013CAMPBELLCV50G2611VUE50B0001160,0,5.466,5.466,33.1,5.112,225.6,229.6,-14.58,13.03
8/14/2025 17:45,690,13.44,12.88,170.5,0,0,0,8/14/2025 17:31,7.182,7.182,194,7.546,11.28,8/14/2025 17:45,9.54,8.093333,793.52,67,10.19,1.647,1.68,0.153492,013CAMPBELLCV50G2611VUE50B0001160,0,6.261,6.261,41.28,4.05,225.7,229.6,-14.59,12.99
8/14/2025 18:00,691,13.32,12.5,70.24,0,0,0,8/14/2025 17:46,5.331,5.331,203.7,15.16,11.32,8/14/2025 17:46,9.31,7.573333,793.5867,62,9.75,1.667,1.7,0.063216,013CAMPBELLCV50G2611VUE50B0001160,0,5.229,5.229,51.07,5.845,225.9,229.7,-14.73,12.94
8/14/2025 18:15,692,13.26,11.9,98,0,0,0,8/14/2025 18:01,4.287,4.287,130.3,16.23,9.66,8/14/2025 18:09,9.21,6.826667,793.3,59,9.05,1.66,1.7,0.0882,013CAMPBELLCV50G2611VUE50B0001160,0,4.721,4.721,71.87,0.855,226,229.8,-14.76,12.88
8/14/2025 18:30,693,13.18,11.51,60.2,0,0,0,8/14/2025 18:16,5.117,5.117,126.3,4.644,8.15,8/14/2025 18:16,9.18,6.673334,793.1467,57,9.38,1.673,1.687,0.05418,013CAMPBELLCV50G2611VUE50B0001160,0,5.986,5.986,77.97,4.143,226,229.7,-14.74,12.81
8/14/2025 18:45,694,13.11,11.35,49.93,0,0,0,8/14/2025 18:31,4.097,4.097,128,9.42,8.9,8/14/2025 18:45,9.31,6.566667,793.1333,55,9.38,1.62,1.673,0.04494,013CAMPBELLCV50G2611VUE50B0001160,0,4.641,4.641,87.4,0.565,226,229.8,-14.8,12.73
8/14/2025 19:00,695,13.03,11.23,29.72,0,0,0,8/14/2025 18:46,5.045,5.045,132.5,7.877,12.55,8/14/2025 19:00,9.31,6.486667,793.06,55,9.4,1.653,1.687,0.026748,013CAMPBELLCV50G2611VUE50B0001160,0,5.758,5.758,87.6,0.226,226.1,229.9,-14.88,12.65
8/14/2025 19:15,696,12.98,10.98,22.29,0,0,0,8/14/2025 19:01,5.405,5.405,166.7,50.5,14.31,8/14/2025 19:01,9.06,6.213334,792.9867,55,8.47,1.8,1.747,0.020058,013CAMPBELLCV50G2611VUE50B0001160,0,5.801,5.801,82.4,8.97,226.1,229.8,-14.82,12.56
8/14/2025 19:30,697,12.94,10.52,17.65,0,0,0,8/14/2025 19:16,6.097,6.097,189,15.97,12.03,8/14/2025 19:24,8.65,6.326667,792.9866,58,8.13,1.693,1.707,0.015888,013CAMPBELLCV50G2611VUE50B0001160,0,6.358,6.358,102.1,0.247,226.3,229.8,-14.82,12.47
8/14/2025 19:45,698,12.91,9.97,18.02,0,0,0,8/14/2025 19:31,5.664,5.664,155.9,16.13,10.68,8/14/2025 19:35,8.25,6.433333,792.8467,60,7.027,1.653,1.7,0.016218,013CAMPBELLCV50G2611VUE50B0001160,0,5.899,5.899,102.1,0.355,226.5,229.9,-14.86,12.37
8/14/2025 20:00,699,12.89,9.39,25.51,0,0,0,8/14/2025 19:46,4.571,4.571,140.1,9.1,9.18,8/14/2025 19:57,8.05,6.62,792.8,63,6.973,1.773,1.713,0.022962,013CAMPBELLCV50G2611VUE50B0001160,0,5.215,5.215,101.8,0.176,226.5,229.8,-14.77,12.27
8/14/2025 20:15,700,12.87,8.85,13.23,0,0,0,8/14/2025 20:01,7.759,7.759,155.1,11.41,10.74,8/14/2025 20:13,6.867,7.26,792.5067,77,6.493,1.747,1.68,0.011904,013CAMPBELLCV50G2611VUE50B0001160,0,7.813,7.813,102.8,0.307,226.9,229.8,-14.76,12.17
8/14/2025 20:30,701,12.84,8.34,2.74,0,0,0,8/14/2025 20:16,7.209,7.209,137.3,5.97,10.74,8/14/2025 20:17,6.473,7.693333,792.42,82,6.173,1.72,1.673,0.002466,013CAMPBELLCV50G2611VUE50B0001160,0,7.835,7.835,102.4,0.254,227,229.7,-14.68,12.07
8/14/2025 20:45,702,12.82,7.986,0,0,0,0,8/14/2025 20:31,6.726,6.726,119.1,7.602,12.22,8/14/2025 20:44,6.367,7.833333,792.3,81,5.96,1.767,1.727,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.238,7.238,101.9,0.441,226.9,229.5,-14.53,11.97
8/14/2025 21:00,703,12.8,7.728,0,0,0,0,8/14/2025 20:46,6.985,6.985,119.6,13.61,11.83,8/14/2025 20:58,6.467,7.793333,792.1733,80,5.847,1.587,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.461,7.461,102.9,0.083,226.9,229.6,-14.61,11.88
8/14/2025 21:15,704,12.79,7.53,0,0,0,0,8/14/2025 21:01,8.56,8.56,130.4,6.182,11.92,8/14/2025 21:03,6.653,7.76,792.0067,79,5.827,1.867,1.753,0,013CAMPBELLCV50G2611VUE50B0001160,0,9.4,9.4,102.1,0.39,226.9,229.7,-14.66,11.78
